event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,data-decoding-software,external-temperature,gps:hdop,gps:horizontal-accuracy-estimate,gps:satellite-count,gps:speed-accuracy-estimate,gps-time-to-fix,ground-speed,heading,height-above-ellipsoid,height-above-msl,icarus:ecef-vx,icarus:ecef-vy,icarus:ecef-vz,icarus:ecef-x,icarus:ecef-y,icarus:ecef-z,icarus:reset-counter,icarus:timestamp-accuracy,icarus:timestamp-source,icarus:uplink-counter,import-marked-outlier,gls:light-level,location-accuracy-comments,location-error-text,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,mortality-status,orn:transmission-protocol,tag-voltage,transmission-protocol,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
22031410723,true,2022-05-07 15:00:27.000,-157.92376708984375,21.66364288330078,34.0,-323.0,997.0,0.0,71,0.0,,29.0,1.5,,7,,8.72,0.0,0.0,,2.0,,,,,,,,,,,false,0.0,,,0.423,0.266,0.109,,"GPRS",3974.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410724,true,2022-05-07 15:15:30.000,-157.9237060546875,21.663583755493164,85.0,-375.0,960.0,0.0,71,0.0,,30.0,1.8,,6,,11.74,0.0,0.0,,28.0,,,,,,,,,,,false,0.0,,,0.42,0.26,0.127,,"GPRS",3974.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410725,true,2022-05-07 15:30:27.000,-157.92398071289062,21.66381072998047,14.0,-249.0,1028.0,0.0,70,0.0,,30.0,2.0,,5,,8.74,0.0,133.0,,-22.0,,,,,,,,,,,false,0.0,,,0.438,0.247,0.13,,"GPRS",3971.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410726,true,2022-05-07 15:45:55.000,-157.92376708984375,21.663652420043945,114.0,-170.0,1005.0,0.0,70,0.0,,30.0,0.8,,10,,36.78,0.0,0.0,,-2.0,,,,,,,,,,,false,0.0,,,0.398,0.244,0.156,,"GPRS",3971.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410727,true,2022-05-07 16:00:27.000,-157.92367553710938,21.663549423217773,44.0,-316.0,997.0,0.0,70,0.0,,30.0,0.9,,10,,8.75,0.0,0.0,,21.0,,,,,,,,,,,false,0.0,,,0.37,0.288,0.14,,"GPRS",3971.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410728,true,2022-05-07 16:15:25.000,-157.9234619140625,21.66347312927246,98.0,-396.0,958.0,0.0,70,0.0,,29.0,0.9,,10,,6.79,0.0,0.0,,12.0,,,,,,,,,,,false,0.0,,,0.354,0.26,0.155,,"GPRS",3971.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410729,true,2022-05-07 16:30:26.000,-157.92340087890625,21.66346549987793,-52.0,-21.0,1047.0,0.0,70,0.0,,30.0,1.1,,7,,7.77,0.0,0.0,,12.0,,,,,,,,,,,false,0.0,,,0.325,0.298,0.131,,"GPRS",3971.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410730,true,2022-05-07 16:45:26.000,-157.9234619140625,21.663555145263672,12.0,-396.0,973.0,0.0,70,0.0,,30.0,1.2,,9,,7.83,0.0,0.0,,0.0,,,,,,,,,,,false,0.0,,,0.093,-0.108,0.27,,"GPRS",3969.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410731,true,2022-05-07 17:00:28.000,-157.92343139648438,21.66366195678711,128.0,-485.0,909.0,0.0,70,0.0,,30.0,1.5,,7,,9.87,0.0,0.0,,31.0,,,,,,,,,,,false,4.0,,,0.395,0.258,0.154,,"GPRS",3969.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410732,true,2022-05-07 17:15:41.000,-157.9233856201172,21.663509368896484,102.0,-141.0,1023.0,0.0,70,0.0,,31.0,1.2,,7,,22.8,0.0,0.0,,11.0,,,,,,,,,,,false,0.0,,,-0.024,-0.039,0.209,,"GPRS",3969.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410733,true,2022-05-07 17:30:29.000,-157.92335510253906,21.663570404052734,-72.0,95.0,1043.0,0.0,69,0.0,,32.0,1.3,,6,,10.77,0.0,0.0,,30.0,,,,,,,,,,,false,0.0,,,0.11,-0.268,0.211,,"GPRS",3966.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410734,true,2022-05-07 17:45:27.000,-157.92332458496094,21.66351318359375,-26.0,-455.0,921.0,0.0,69,0.0,,32.0,1.1,,7,,8.76,0.0,0.0,,15.0,,,,,,,,,,,false,9.0,,,0.553,0.191,0.051,,"GPRS",3963.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410735,true,2022-05-07 18:00:57.000,-157.92318725585938,21.663572311401367,-5.0,-167.0,1027.0,0.0,69,0.0,,32.0,1.4,,5,,38.79,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,0.596,0.06,0.132,,"GPRS",3963.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410736,true,2022-05-07 18:15:41.000,-157.92324829101562,21.663524627685547,48.0,137.0,878.0,0.0,68,0.0,,31.0,1.3,,5,,22.8,0.0,0.0,,51.0,,,,,,,,,,,false,1.0,,,0.564,-0.092,0.181,,"GPRS",3960.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410737,true,2022-05-07 18:30:29.000,-157.92330932617188,21.6634521484375,13.0,-498.0,945.0,0.0,68,0.0,,33.0,1.4,,5,,10.79,0.0,0.0,,29.0,,,,,,,,,,,false,5.0,,,0.439,0.27,0.105,,"GPRS",3960.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410738,true,2022-05-07 18:45:41.000,-157.92315673828125,21.66340446472168,36.0,-471.0,898.0,0.0,68,0.0,,32.0,2.0,,5,,22.78,0.0,0.0,,41.0,,,,,,,,,,,false,3.0,,,0.135,-0.149,0.289,,"GPRS",3960.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410739,true,2022-05-07 19:00:41.000,-157.92324829101562,21.663488388061523,63.0,-290.0,1015.0,0.0,68,0.0,,32.0,1.1,,6,,22.78,0.0,0.0,,4.0,,,,,,,,,,,false,2.0,,,0.391,0.255,0.163,,"GPRS",3960.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410740,true,2022-05-07 19:15:28.000,-157.92344665527344,21.663455963134766,-27.0,175.0,1000.0,0.0,68,0.0,,32.0,1.2,,6,,9.78,0.0,0.0,,-2.0,,,,,,,,,,,false,9.0,,,-0.06,-0.077,0.157,,"GPRS",3958.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410741,true,2022-05-07 19:30:29.000,-157.92323303222656,21.663516998291016,-76.0,-226.0,1002.0,0.0,68,0.0,,34.0,1.5,,5,,10.78,0.0,0.0,,-21.0,,,,,,,,,,,false,4.0,,,0.371,0.296,0.143,,"GPRS",3958.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410742,true,2022-05-07 19:45:57.000,-157.92320251464844,21.663509368896484,161.0,-189.0,1014.0,0.0,68,0.0,,36.0,1.1,,8,,38.81,0.0,0.0,,21.0,,,,,,,,,,,false,5.0,,,0.547,0.138,0.192,,"GPRS",3955.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410743,true,2022-05-07 20:00:25.000,-157.92323303222656,21.66354751586914,167.0,-125.0,1018.0,0.0,67,0.0,,39.0,1.0,,9,,6.71,0.0,0.0,,25.0,,,,,,,,,,,false,6.0,,,0.384,0.221,0.248,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410744,true,2022-05-07 20:15:26.000,-157.92323303222656,21.66352081298828,4.0,-273.0,1001.0,0.0,67,0.0,,38.0,1.0,,8,,7.71,0.0,0.0,,8.0,,,,,,,,,,,false,4.0,,,0.436,0.255,0.169,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410745,true,2022-05-07 20:30:27.000,-157.9231719970703,21.66349983215332,-109.0,-100.0,1042.0,0.0,67,0.0,,36.0,1.1,,7,,8.7,0.0,0.0,,11.0,,,,,,,,,,,false,18.0,,,-0.002,0.011,0.202,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410746,true,2022-05-07 20:45:26.000,-157.92303466796875,21.663461685180664,103.0,-270.0,1002.0,0.0,67,0.0,,37.0,1.2,,7,,7.66,0.0,0.0,,17.0,,,,,,,,,,,false,5.0,,,0.16,0.178,0.268,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410747,true,2022-05-07 21:00:30.000,-157.92327880859375,21.663524627685547,23.0,-259.0,997.0,0.0,68,0.0,,37.0,1.3,,7,,11.69,0.0,0.0,,-12.0,,,,,,,,,,,false,4.0,,,0.602,-0.269,0.137,,"GPRS",3955.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410748,true,2022-05-07 21:15:41.000,-157.9232177734375,21.663602828979492,-6.0,-421.0,944.0,0.0,67,0.0,,39.0,1.5,,6,,22.68,0.0,354.0,,11.0,,,,,,,,,,,false,14.0,,,0.201,0.17,0.271,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410749,true,2022-05-07 21:30:34.000,-157.92323303222656,21.663619995117188,120.0,-157.0,1035.0,0.0,66,0.0,,38.0,1.3,,6,,15.64,0.0,0.0,,8.0,,,,,,,,,,,false,24.0,,,0.065,0.118,0.249,,"GPRS",3947.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410750,true,2022-05-07 21:45:26.000,-157.92323303222656,21.663602828979492,101.0,-183.0,1002.0,0.0,66,0.0,,41.0,1.2,,6,,7.65,0.0,0.0,,7.0,,,,,,,,,,,false,91.0,,,0.151,0.163,0.245,,"GPRS",3947.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410751,true,2022-05-07 22:01:07.000,-157.9227294921875,21.663610458374023,229.0,-296.0,929.0,0.0,66,0.0,,44.0,1.9,,5,,48.62,0.0,0.0,,13.0,,,,,,,,,,,false,12.0,,,0.134,-0.02,0.318,,"GPRS",3947.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410752,true,2022-05-07 22:15:31.000,-157.9217071533203,21.663896560668945,127.0,-215.0,999.0,0.0,66,0.0,,41.0,1.9,,5,,12.61,0.0,0.0,,19.0,,,,,,,,,,,false,116.0,,,0.436,0.214,0.225,,"GPRS",3947.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410753,true,2022-05-07 22:30:32.000,-157.9219970703125,21.663785934448242,10.0,-60.0,1009.0,0.0,66,0.0,,41.0,2.0,,4,,13.57,0.0,0.0,,34.0,,,,,,,,,,,false,104.0,,,0.073,-0.207,0.245,,"GPRS",3947.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410754,true,2022-05-07 22:46:19.000,-157.92201232910156,21.66391944885254,59.0,-29.0,1077.0,0.0,66,0.0,,40.0,1.6,,6,,60.6,0.0,0.0,,26.0,,,,,,,,,,,false,66.0,,,0.035,0.106,0.217,,"GPRS",3947.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410755,true,2022-05-07 23:00:37.000,-157.9219207763672,21.663846969604492,-54.0,-171.0,1016.0,0.0,66,0.0,,42.0,1.5,,6,,18.63,0.0,0.0,,20.0,,,,,,,,,,,false,54.0,,,0.094,0.112,0.258,,"GPRS",3947.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410756,true,2022-05-07 23:16:03.000,-157.9219207763672,21.6638240814209,-49.0,24.0,1010.0,0.0,65,0.0,,46.0,1.2,,7,,44.6,0.0,0.0,,9.0,,,,,,,,,,,false,42.0,,,0.656,-0.124,0.264,,"GPRS",3941.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410757,true,2022-05-07 23:30:32.000,-157.92196655273438,21.663787841796875,174.0,-46.0,1014.0,0.0,65,0.0,,42.0,1.1,,7,,13.59,0.0,0.0,,9.0,,,,,,,,,,,false,16.0,,,0.311,0.213,0.252,,"GPRS",3938.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410758,true,2022-05-07 23:45:32.000,-157.92193603515625,21.663814544677734,8.0,-181.0,1031.0,0.0,65,0.0,,44.0,1.8,,6,,13.61,0.0,0.0,,22.0,,,,,,,,,,,false,19.0,,,0.267,0.248,0.23,,"GPRS",3941.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410759,true,2022-05-08 00:00:31.000,-157.9219207763672,21.663829803466797,70.0,18.0,1026.0,0.0,64,0.0,,49.0,1.5,,6,,12.56,0.0,0.0,,34.0,,,,,,,,,,,false,62.0,,,0.436,-0.408,0.257,,"GPRS",3936.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410760,true,2022-05-08 00:15:25.000,-157.92196655273438,21.663816452026367,-98.0,-248.0,1054.0,0.0,64,0.0,,43.0,1.3,,6,,6.52,0.0,277.0,,28.0,,,,,,,,,,,false,87.0,,,0.114,0.0,0.301,,"GPRS",3936.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410761,true,2022-05-08 00:30:26.000,-157.92185974121094,21.663795471191406,76.0,-219.0,1037.0,0.0,65,0.0,,45.0,1.3,,6,,7.6,0.0,0.0,,29.0,,,,,,,,,,,false,57.0,,,0.353,0.202,0.276,,"GPRS",3938.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410762,true,2022-05-08 00:45:42.000,-157.9220733642578,21.66387176513672,56.0,-169.0,1079.0,0.0,65,0.0,,42.0,1.6,,5,,23.54,0.0,0.0,,19.0,,,,,,,,,,,false,90.0,,,0.129,-0.26,0.252,,"GPRS",3938.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410763,true,2022-05-08 01:00:28.000,-157.92210388183594,21.663827896118164,86.0,-326.0,1007.0,0.0,66,0.0,,41.0,1.9,,5,,9.53,0.0,0.0,,16.0,,,,,,,,,,,false,10.0,,,0.43,0.228,0.213,,"GPRS",3944.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410764,true,2022-05-08 01:15:41.000,-157.92198181152344,21.663864135742188,-38.0,-25.0,1027.0,0.0,65,0.0,,41.0,1.2,,7,,22.52,0.0,0.0,,20.0,,,,,,,,,,,false,40.0,,,0.571,0.123,0.213,,"GPRS",3941.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410765,true,2022-05-08 01:30:41.000,-157.921875,21.663936614990234,144.0,-348.0,966.0,0.0,65,0.0,,40.0,1.7,,8,,22.55,0.0,0.0,,12.0,,,,,,,,,,,false,34.0,,,0.151,0.083,0.32,,"GPRS",3941.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410766,true,2022-05-08 01:45:26.000,-157.9218292236328,21.663908004760742,4.0,-328.0,973.0,0.0,66,0.0,,36.0,1.5,,6,,7.56,0.0,0.0,,16.0,,,,,,,,,,,false,57.0,,,0.646,-0.175,0.11,,"GPRS",3944.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410767,true,2022-05-08 02:00:34.000,-157.92193603515625,21.66419219970703,35.0,65.0,1004.0,0.0,67,0.0,,36.0,1.6,,5,,15.56,0.0,0.0,,-63.0,,,,,,,,,,,false,59.0,,,0.144,-0.314,0.212,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410768,true,2022-05-08 02:15:41.000,-157.92185974121094,21.663894653320312,107.0,-143.0,1029.0,0.0,66,0.0,,40.0,1.7,,5,,22.56,0.0,0.0,,42.0,,,,,,,,,,,false,187.0,,,0.347,0.236,0.24,,"GPRS",3947.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410769,true,2022-05-08 02:30:32.000,-157.92189025878906,21.663917541503906,-26.0,-216.0,1010.0,0.0,66,2.0,,37.0,1.8,,5,,13.52,0.2777777777777778,0.0,,20.0,,,,,,,,,,,false,285.0,,,0.487,-0.318,0.209,,"GPRS",3944.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410770,true,2022-05-08 02:45:41.000,-157.9216766357422,21.66373634338379,91.0,-36.0,1053.0,0.0,67,0.0,,35.0,1.7,,5,,22.5,0.0,0.0,,-13.0,,,,,,,,,,,false,166.0,,,0.581,0.007,0.188,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410771,true,2022-05-08 03:00:29.000,-157.9217071533203,21.66376495361328,-14.0,-104.0,1038.0,0.0,67,0.0,,34.0,1.9,,5,,10.45,0.0,0.0,,12.0,,,,,,,,,,,false,19.0,,,0.54,0.153,0.168,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410772,true,2022-05-08 03:15:56.000,-157.92178344726562,21.663667678833008,0.0,-84.0,1042.0,0.0,67,0.0,,34.0,0.8,,12,,37.48,0.0,0.0,,12.0,,,,,,,,,,,false,44.0,,,0.06,0.19,0.212,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410773,true,2022-05-08 03:30:28.000,-157.92178344726562,21.663619995117188,143.0,136.0,1020.0,0.0,67,0.0,,35.0,0.8,,12,,9.51,0.0,218.0,,23.0,,,,,,,,,,,false,0.0,,,0.494,0.073,0.249,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410774,true,2022-05-08 03:45:24.000,-157.9217529296875,21.663558959960938,68.0,-51.0,1053.0,0.0,67,0.0,,32.0,0.9,,11,,5.53,0.0,0.0,,5.0,,,,,,,,,,,false,68.0,,,0.464,0.191,0.193,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410775,true,2022-05-08 04:00:29.000,-157.92178344726562,21.663721084594727,154.0,-189.0,1066.0,0.0,67,0.0,,32.0,0.9,,11,,10.6,0.0,0.0,,23.0,,,,,,,,,,,false,6.0,,,0.085,-0.264,0.193,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410776,true,2022-05-08 04:15:25.000,-157.92176818847656,21.663801193237305,41.0,-150.0,1029.0,0.0,67,0.0,,31.0,1.0,,9,,6.51,0.0,0.0,,23.0,,,,,,,,,,,false,3.0,,,0.121,0.26,0.199,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410777,true,2022-05-08 04:30:26.000,-157.9216766357422,21.663738250732422,-68.0,-355.0,980.0,0.0,68,0.0,,30.0,1.1,,8,,7.52,0.0,0.0,,29.0,,,,,,,,,,,false,3.0,,,0.543,0.177,0.071,,"GPRS",3955.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410778,true,2022-05-08 04:45:25.000,-157.92178344726562,21.663543701171875,-5.0,12.0,1066.0,0.0,68,0.0,,30.0,1.2,,7,,6.47,0.0,0.0,,32.0,,,,,,,,,,,false,0.0,,,0.081,-0.252,0.192,,"GPRS",3955.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410779,true,2022-05-08 05:00:26.000,-157.9215850830078,21.663442611694336,-13.0,-244.0,985.0,0.0,67,0.0,,30.0,1.3,,7,,7.49,0.0,0.0,,26.0,,,,,,,,,,,false,0.0,,,0.419,0.267,0.114,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410780,true,2022-05-08 05:15:27.000,-157.9237518310547,21.663599014282227,-9.0,-176.0,1019.0,0.0,68,0.0,,29.0,1.6,,6,,8.5,0.0,0.0,,20.0,,,,,,,,,,,false,0.0,,,0.316,0.297,0.139,,"GPRS",3955.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410781,true,2022-05-08 05:30:41.000,-157.92373657226562,21.66360092163086,-14.0,-267.0,1015.0,0.0,68,0.0,,30.0,1.4,,8,,22.51,0.0,0.0,,17.0,,,,,,,,,,,false,0.0,,,0.275,0.295,0.159,,"GPRS",3955.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410782,true,2022-05-08 05:45:26.000,-157.92372131347656,21.663604736328125,-34.0,-243.0,1013.0,0.0,67,0.0,,30.0,1.4,,8,,7.49,0.0,0.0,,19.0,,,,,,,,,,,false,0.0,,,0.38,0.293,0.13,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410783,true,2022-05-08 06:00:55.000,-157.92373657226562,21.663625717163086,108.0,-324.0,987.0,0.0,67,0.0,,30.0,0.7,,12,,36.47,0.0,0.0,,36.0,,,,,,,,,,,false,0.0,,,0.294,0.27,0.21,,"GPRS",3952.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410784,true,2022-05-08 06:15:25.000,-157.9237518310547,21.663619995117188,-11.0,-347.0,974.0,0.0,67,0.0,,30.0,0.8,,12,,6.49,0.0,0.0,,25.0,,,,,,,,,,,false,0.0,,,0.266,0.305,0.161,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410785,true,2022-05-08 06:30:25.000,-157.92376708984375,21.66363525390625,40.0,-362.0,973.0,0.0,67,0.0,,30.0,0.8,,12,,6.49,0.0,0.0,,28.0,,,,,,,,,,,false,0.0,,,0.273,0.29,0.194,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410786,true,2022-05-08 06:45:25.000,-157.9237518310547,21.66361427307129,34.0,-361.0,996.0,0.0,67,0.0,,30.0,0.8,,12,,6.52,0.0,0.0,,17.0,,,,,,,,,,,false,0.0,,,0.286,0.296,0.171,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410787,true,2022-05-08 07:00:26.000,-157.9237518310547,21.663631439208984,92.0,-387.0,959.0,0.0,67,0.0,,29.0,0.8,,12,,7.63,0.0,0.0,,11.0,,,,,,,,,,,false,0.0,,,0.213,0.267,0.22,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410788,true,2022-05-08 07:15:27.000,-157.92369079589844,21.663639068603516,-4.0,-357.0,982.0,0.0,67,0.0,,29.0,1.2,,8,,8.55,0.0,0.0,,16.0,,,,,,,,,,,false,0.0,,,0.23,0.297,0.178,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
22031410789,true,2022-05-08 07:30:26.000,-157.92369079589844,21.663660049438477,-128.0,178.0,1034.0,0.0,67,0.0,,29.0,1.3,,8,,7.58,0.0,0.0,,18.0,,,,,,,,,,,false,0.0,,,0.065,-0.228,0.197,,"GPRS",3949.0,,"gps","Numenius tahitiensis","215317","Courlis d'Alaska C32 [FRP-EC111919]","Kivi Kuaka [ID_PROG 1099] "
